Date,Headline,Link
2022-03-24,Putin wants ‘unfriendly’ countries to pay for Russian gas in rubles,https://www.cnn.com/2022/03/24/business/putin-gas-rubles/index.html
2022-03-24,5 things that could happen in Ukraine next,https://www.cnn.com/2022/03/23/europe/ukraine-war-scenarios-cmd-intl/index.html
2022-03-24,Flights are taking huge ‘detours’ around Russian air space. Here’s what that means for the climate crisis,https://www.cnn.com/2022/03/24/world/flights-reroute-around-russia-carbon-cost-climate/index.html
2022-03-24,Exclusive: Inside a rare US meeting with a Russian general in Moscow,https://www.cnn.com/2022/03/23/politics/us-russia-general-meeting/index.html
2022-03-24,US embassy in Moscow finds Brittney Griner ‘in good condition’ after getting consular access,https://www.cnn.com/2022/03/23/politics/brittney-griner-russia-detainment/index.html
2022-03-24,Renault suspends production at its Moscow facility,https://www.cnn.com/2022/03/23/business/renault-moscow-factory-suspension-ukraine/index.html
2022-03-24,Ex-Trump official praises Biden for uniting the West against Putin,https://www.cnn.com/2022/03/23/business/russia-sanctions-ukraine-biden-mcmaster/index.html
2022-03-23,Albright predicted Putin’s strategic disaster in Ukraine,https://www.cnn.com/2022/03/23/politics/albright-putin-russia-ukraine-analysis/index.html
2022-03-23,US formally declares Russian military has committed war crimes in Ukraine,https://www.cnn.com/2022/03/23/politics/us-russia-war-crimes/index.html
2022-03-23,Longstanding Russian government insider Anatoly Chubais quits post,https://www.cnn.com/2022/03/23/europe/russian-government-insider-anatoly-chubais-quits-post-intl/index.html
2022-03-23,"The bodies of Russian soldiers are piling up in Ukraine, as Kremlin conceals true toll of war",https://www.cnn.com/2022/03/23/europe/ukraine-war-russian-soldiers-deaths-cmd-intl/index.html
2022-03-23,"Nestlé pulls KitKat, Nesquik and other brands from Russia",https://www.cnn.com/2022/03/23/business/nestle-kitkat-russia/index.html
2022-03-23,Putin just made the case for a European army,https://www.cnn.com/2022/03/23/opinions/european-army-defense-strategic-compass-putin-andelman/index.html
2022-03-23,US warns businesses to prepare for Russian cyberattacks. Here’s how they can do that,https://www.cnn.com/2022/03/23/tech/cyberattack-businesses-russia/index.html
2022-03-23,Olympic champion Evgeny Rylov loses Speedo deal after attending Putin rally,https://www.cnn.com/2022/03/22/sport/evgeny-rylov-speedo-russia-ukraine-spt-intl/index.html
2022-03-23,Ukrainian skeleton star goes from Winter Olympics to war zone in weeks,https://www.cnn.com/2022/03/23/sport/vladyslav-heraskevych-skeleton-ukraine-russia-spt-intl/index.html
2022-03-23,Investors beware: The West is going to hit Russia with more sanctions,https://www.cnn.com/2022/03/23/investing/stocks-premarket-trading/index.html
2022-03-23,Two big French banks are leaving Russia,https://www.cnn.com/2022/03/23/investing/french-banks-russia/index.html
2022-03-23,‘Some of us never unpacked our suitcases’: Putin’s refugee crisis didn’t start in 2022,https://www.cnn.com/2022/03/23/opinions/putin-refugees-ukraine-donetsk-syria-georgia-opinions/index.html
2022-03-23,Hitler could not defeat our friend Boris. Now Vladimir Putin has killed him,https://www.cnn.com/2022/03/23/opinions/boris-romantschenko-russia-strike-death-wagner/index.html
2022-03-23,What China really means when it talks about NATO’s eastward expansion,https://www.cnn.com/2022/03/23/china/china-ukraine-warning-us-asia-analysis-intl-hnk/index.html
2022-03-23,Ukraine has denied Russia a victory for four weeks. A grim new phase could be coming,https://www.cnn.com/2022/03/22/europe/ukraine-new-phase-analysis-cmd-intl/index.html
2022-03-22,Putin spokesman refuses to rule out use of nuclear weapons if Russia faced an ‘existential threat’,https://www.cnn.com/2022/03/22/europe/amanpour-peskov-interview-ukraine-intl/index.html
2022-03-22,Burger King and Papa Johns are struggling to close all their Russian restaurants,https://www.cnn.com/2022/03/22/business/restaurant-franchises-russia/index.html
2022-03-22,"Belarusian military could ‘soon’ join war in Ukraine, US and NATO officials say",https://www.cnn.com/2022/03/22/europe/belarus-ukraine/index.html
2022-03-22,Russian journalist will auction his Nobel peace medal for Ukrainian refugees,https://www.cnn.com/2022/03/22/media/dmitry-muratov-nobel-auction-ukraine/index.html
2022-03-22,Who is Russia’s top field commander in Ukraine? The US isn’t sure.,https://www.cnn.com/2022/03/21/politics/us-russia-top-military-commander-ukraine-war/index.html
2022-03-21,Biden’s strategy with Putin is decades in the making,https://www.cnn.com/2022/03/19/politics/joe-biden-vladimir-putin-personal-history/index.html
2022-03-21,Biden will visit Poland following NATO summit on Russia’s invasion of Ukraine,https://www.cnn.com/2022/03/20/politics/biden-poland-russia-ukraine/index.html
2022-03-21,US and NATO officials struggle to decipher status of negotiations between Russia and Ukraine,https://www.cnn.com/2022/03/20/politics/russia-ukraine-negotiations-us-nato/index.html
2022-03-20,"Zelensky: ‘I’m ready for negotiations’ with Putin, but if they fail, it could mean ‘a third World War’",https://www.cnn.com/2022/03/20/politics/zelensky-putin-ukraine-negotiations-war-cnntv/index.html
2022-03-20,"Russian forces ‘clearly have very poor standards,’ Gen. Petraeus says",https://www.cnn.com/2022/03/15/opinions/russia-ukraine-petraeus-bergen/index.html
2022-03-19,"Mariupol residents are being forced to go to Russia, city council says",https://www.cnn.com/2022/03/19/europe/mariupol-shelter-commander-ukraine-intl/index.html
2022-03-19,Russian cosmonauts spark speculation after arriving at International Space Station in Ukraine’s colors,https://www.cnn.com/2022/03/19/politics/russian-cosmonauts-ukraine-international-space-station/index.html
2022-03-19,"March 18, 2022 Russia-Ukraine news",https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-18-22/index.html
2022-03-18,Ukraine has requested military aid. Here’s how allies are providing assistance,https://www.cnn.com/2022/03/18/politics/ukraine-military-weapons-javelin-stinger-s300-switchblade-drones/index.html
2022-03-18,All-Russian cosmonaut crew launches to International Space Station,https://www.cnn.com/2022/03/18/world/russian-soyuz-space-station-launch-scn/index.html
2022-03-18,"How hackers, Arnold Schwarzenegger and the State Department are trying to pierce Putin’s digital Iron Curtain",https://www.cnn.com/2022/03/18/politics/information-campaign-ukraine-russia-schwarzenegger/index.html
2022-03-18,Putin celebrates anniversary of Crimea annexation at stadium rally amid Russia’s onslaught of Ukraine,https://www.cnn.com/2022/03/18/europe/russia-putin-ukraine-invasion-rally-intl/index.html
2022-03-18,Social media platforms tread carefully when it comes to the Russian government,https://www.cnn.com/2022/03/18/tech/social-media-russia-government-accounts/index.html
2022-03-18,Russia has attacked Lviv. Here’s why the western city is so important to Ukraine’s defense,https://www.cnn.com/2022/03/18/europe/lviv-ukraine-attack-russia-importance-intl/index.html
2022-03-18,4 ways China is quietly making life harder for Russia,https://www.cnn.com/2022/03/17/business/china-russia-sanctions-friction-intl-hnk/index.html
2022-03-18,Britain bans Russian state TV channel RT,https://www.cnn.com/2022/03/18/media/uk-bans-russia-rt-tv/index.html
2022-03-18,Here’s what Americans think the US should be doing about Russia’s invasion of Ukraine,https://www.cnn.com/2022/03/18/politics/polling-ukraine-russia/index.html
2022-03-18,Could Russia’s war kick-start a renewable-energy revolution? It depends where in the world you look,https://www.cnn.com/2022/03/18/world/russia-renewable-energy-revolution-climate/index.html
2022-03-18,Arnold Schwarzenegger’s video message urges Russians to overcome government disinformation,https://www.cnn.com/2022/03/17/world/arnold-schwarzenegger-message-russian-people/index.html
2022-03-18,Mounting Russian casualties in Ukraine lead to more questions about its military readiness,https://www.cnn.com/2022/03/17/europe/russian-casualties-ukraine-military-readiness/index.html
2022-03-18,Top auction houses cancel Russian art sales in London,https://www.cnn.com/style/article/london-auction-houses-russia-ukraine/index.html
2022-03-18,Russia seems to have a very bad army. That’s not good for Ukrainian civilians,https://www.cnn.com/2022/03/17/politics/russia-military-ukraine-what-matters/index.html
2022-03-18,How long can Ukraine hold out in the war for the skies?,https://www.cnn.com/2022/03/17/europe/air-superiority-ukraine-russia-intl-cmd/index.html
2022-03-18,Basketball star Brittney Griner is the latest American to be detained in Russia as supporters work desperately to free them,https://www.cnn.com/2022/03/09/world/brittney-griner-russia-arrest-trevor-reed-paul-whelan/index.html
2022-03-18,What we know (and don’t know) about the arrest of US Olympic champion Brittney Griner in Russia,https://www.cnn.com/2022/03/07/world/what-we-know-brittney-griner-arrest-russia/index.html
2022-03-18,Putin’s chilling warning to Russian ‘traitors’ and ‘scum’ is a sign things aren’t going to plan,https://www.cnn.com/2022/03/17/europe/putin-speech-russia-ukraine-conflict-intl-cmd/index.html
2022-03-18,Russia says it made a payment to avoid default,https://www.cnn.com/2022/03/16/investing/russian-debt-payments/index.html
2022-03-17,‘There is literally no paper trail’: How Russia experts say Putin hides a fortune,https://www.cnn.com/2022/03/17/business/putin-wealth-sanctions-invs/index.html
2022-03-17,House passes bill to suspend normal trade relations with Russia,https://www.cnn.com/2022/03/17/politics/house-russia-trade-relations/index.html
2022-03-17,The art world responds to Russian invasion of Ukraine by canceling shows and cutting ties,https://www.cnn.com/style/article/art-world-response-ukraine-russia-updates/index.html
2022-03-17,Oil spikes back above $100 as Russia fears grow,https://www.cnn.com/2022/03/17/business/oil-gas-prices-russia/index.html
2022-03-17,Koch Industries: Here’s why we’re staying in Russia,https://www.cnn.com/2022/03/17/investing/koch-russia/index.html
2022-03-17,What it means for Russia to default on its debt,https://www.cnn.com/2022/03/17/economy/russia-default-explained/index.html
2022-03-17,Russia moves to seize hundreds of planes from foreign owners,https://www.cnn.com/2022/03/16/business/russia-aircraft-seizure/index.html
2022-03-17,"March 16, 2022 Russia-Ukraine news",https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-16-22/index.html
2022-03-17,Attacks on civilians intensify as Ukraine and Russia say negotiations indicate progress,https://www.cnn.com/2022/03/16/europe/russia-invasion-ukraine-03-16-intl/index.html
2022-03-16,"US has ‘significant’ cyber vulnerabilities, but a sweeping Russian cyberattack is unlikely",https://www.cnn.com/2022/03/16/politics/russia-us-cyberattack-infrastructure-invs/index.html
2022-03-16,Why the US is flirting with authoritarians in countering Putin,https://www.cnn.com/2022/03/16/opinions/venezuela-oil-russia-sanctions-miller/index.html
2022-03-16,"US has ‘significant’ cyber vulnerabilities, but a sweeping Russian cyberattack is unlikely",https://www.cnn.com/2022/03/16/politics/russia-us-cyberattack-infrastructure-invs-duplicate-2/index.html
2022-03-16,The journalist who protested on Russian state TV says it was ‘impossible to stay silent’,https://www.cnn.com/2022/03/16/media/marina-ovsyannikova-amanpour/index.html
2022-03-16,"Russia could lose 30% of its oil output within weeks, IEA warns",https://www.cnn.com/2022/03/16/energy/russia-oil-output-opec/index.html
2022-03-16,4 things Russia could do as default looms,https://www.cnn.com/2022/03/16/investing/premarket-stocks-trading/index.html
2022-03-16,Putin is calling in favors from Syria and Africa. It’s a dangerous move,https://www.cnn.com/2022/03/16/opinions/putin-foreign-fighters-syria-africa-ukraine-fink/index.html
2022-03-16,Nordic countries wonder if they are next on Putin’s list,https://www.cnn.com/2022/03/16/europe/nordic-defense-ukraine-crisis-intl-cmd/index.html
2022-03-16,Russian TV journalist who protested Ukraine war on-air turns up in court,https://www.cnn.com/2022/03/15/media/russia-tv-protester-marina-ovsyannikova/index.html
2022-03-16,Former astronaut to back off Twitter war with head of Russian space agency,https://www.cnn.com/2022/03/15/world/scott-kelly-back-off-rogozin-roscomos-twitter-russia-ukraine-scn/index.html
2022-03-16,‘Europe stands with you’: EU leaders express solidarity with Ukraine after Zelensky meeting,https://www.cnn.com/2022/03/15/europe/european-prime-ministers-kyiv-intl/index.html
2022-03-16,Russia issues sanctions against Biden and a long list of US officials and political figures,https://www.cnn.com/2022/03/15/politics/biden-us-officials-russia-sanctions/index.html
2022-03-16,Blinken says there will be an independent Ukraine ‘a lot longer than there’s going to be a Vladimir Putin’,https://www.cnn.com/2022/03/15/politics/antony-blinken-ukraine-putin-cnntv/index.html
2022-03-15,Russia and chemical weapons: What you need to know,https://www.cnn.com/2022/03/15/politics/chemical-weapons-russia-what-matters/index.html
2022-03-15,White House under pressure from Congress and Zelensky to find ways to deliver Soviet-made weapons to Ukraine,https://www.cnn.com/2022/03/15/politics/biden-congress-soviet-made-weapons-ukraine/index.html
2022-03-15,Eric Trump thinks he knows why Putin didn’t invade Ukraine while his dad was president,https://www.cnn.com/2022/03/15/politics/eric-trump-putin-russia-ukraine/index.html
2022-03-15,Why Ukraine war misinformation is so hard to police,https://www.cnn.com/2022/03/15/tech/ukraine-russia-misinformation-challenges/index.html
2022-03-15,US issues new sanctions on Belarusian President Lukashenko,https://www.cnn.com/2022/03/15/politics/united-states-belarus-sanctions/index.html
2022-03-15,"As a Russian journalist, this is the knock I dread",https://www.cnn.com/2022/03/15/opinions/russian-independent-journalists-proekt-badanin/index.html
2022-03-15,Journalist interrupts live Russian state news broadcast to denounce invasion of Ukraine,https://www.cnn.com/2022/03/15/europe/ukraine-protester-interrupts-russian-state-news-broadcast/index.html
2022-03-15,Russian internet users are learning how to beat Putin’s internet crackdown,https://www.cnn.com/2022/03/12/tech/russia-internet-censorship-circumvention/index.html
2022-03-15,EU bans investment in Russian energy in new sanctions barrage,https://www.cnn.com/2022/03/15/business/russia-europe-sanctions-energy/index.html
2022-03-15,Russia is no longer an option for investors. These emerging markets are,https://www.cnn.com/2022/03/15/investing/brics-emerging-markets-russia/index.html
2022-03-15,Here’s how we know sanctions are hurting Russia,https://www.cnn.com/2022/03/14/politics/russia-economy-sanctions-ruble-what-matters/index.html
2022-03-15,Russia’s attack at Poland’s border shattered the image of calm in western Ukraine,https://www.cnn.com/2022/03/14/europe/lviv-attack-aftermath-russia-invasion-intl/index.html
2022-03-15,"China has expressed some openness to providing military and financial aid to Russia, US cable suggests",https://www.cnn.com/2022/03/14/politics/us-china-russia-ukraine/index.html
2022-03-15,"In Putin’s vision for the world, a medieval narrative resurfaces",https://www.cnn.com/2022/03/14/europe/patriarch-kirill-putin-spiritual-battle-intl-cmd/index.html
2022-03-14,‘This is different’: Why internet backbone services are cutting off Russia,https://www.cnn.com/2022/03/11/tech/russia-internet-backbone-cogent-lumen/index.html
2022-03-14,Russia may have found a buyer for its cheap oil: India,https://www.cnn.com/2022/03/14/energy/india-russia-oil/index.html
2022-03-14,"Russia is trying to install pro-Kremlin officials in occupied cities, but Ukrainians are fighting back",https://www.cnn.com/2022/03/14/europe/ukraine-russia-mayor-protests-intl/index.html
2022-03-14,Russia could default on its debt within days,https://www.cnn.com/2022/03/14/investing/russia-economy-default/index.html
2022-03-14,Five important things that happened in Ukraine over the weekend,https://www.cnn.com/2022/03/14/europe/what-happened-ukraine-weekend-03-14-intl/index.html
2022-03-14,Citi expands its exit from Russia,https://www.cnn.com/2022/03/14/investing/citi-russia/index.html
2022-03-14,"Russia has requested military and economic assistance from China, US officials say",https://www.cnn.com/2022/03/13/politics/jake-sullivan-meeting-chinese-counterpart-ukraine/index.html
2022-03-14,Key supply of diamonds caught up in Russia sanctions,https://www.cnn.com/2022/03/12/business/russia-diamonds-sanctions/index.html
2022-03-14,Bipartisan group of senators push Mayorkas for details on US readiness for a Russian cyberthreat,https://www.cnn.com/2022/03/14/politics/senators-homeland-security-cyberthreat-russia/index.html
2022-03-14,Only Putin can end the war – but he’s escalating its brutal toll and spillover potential,https://www.cnn.com/2022/03/14/politics/putin-russia-ukraine-war-brutal-toll/index.html
2022-03-14,"March 13, 2022 Russia-Ukraine news",https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-13-22/index.html
2022-03-14,Japan’s tough talk on Russia is really about China,https://www.cnn.com/2022/03/13/asia/japan-russia-ukraine-war-international-politics-hnk-intl/index.html
2022-03-14,Dozens killed as Russian forces strike targets in western Ukraine,https://www.cnn.com/2022/03/13/europe/russia-invasion-ukraine-03-13-intl-hnk/index.html
2022-03-14,End of an era in Russia as sanctions bite and Western companies take flight,https://www.cnn.com/2022/03/12/europe/western-brands-russia-sanctions-impact-intl/index.html
2022-03-14,This is how Ukrainians win the long war,https://www.cnn.com/2022/03/12/opinions/ukrainian-identity-russia-invasion-buchatskiy/index.html
2022-03-13,‘It’s too late for me to be afraid:’ Why this Russian journalist is staying in the country,https://www.cnn.com/2022/03/13/media/yevgenia-albats-reliable-sources/index.html
2022-03-13,Instagram users in Russia are told service will cease at midnight,https://www.cnn.com/2022/03/13/tech/instagram-russia-midnight/index.html
2022-03-13,More than 2.5 million Ukrainians have fled their country since Russia’s invasion. Here’s where they are now,https://www.cnn.com/2022/03/13/world/ukraine-refugee-crisis-countries/index.html
2022-03-13,Fact Check: 5 times official Russian statements conflicted with intelligence and on the ground actions,https://www.cnn.com/2022/03/13/politics/fact-check-russia-misinformation-ukraine/index.html
2022-03-13,Russia intensifies strikes around Kyiv as it warns US against arming Ukraine,https://www.cnn.com/2022/03/12/europe/russia-invasion-ukraine-03-12-intl/index.html
2022-03-12,Russia’s cyber offensive against Ukraine has been limited so far. Experts are divided on why,https://www.cnn.com/2022/03/12/europe/russia-ukraine-war-cyber-attacks/index.html
2022-03-12,Russia opens criminal case against Meta following temporary hate speech policy change,https://www.cnn.com/2022/03/11/tech/meta-policy-change-russia-investigation/index.html
2022-03-12,What the cratering ruble means for crypto and the future of money,https://www.cnn.com/2022/03/12/politics/russia-ruble-bitcoin-crypto-what-matters/index.html
2022-03-12,Russia’s richest businessman tells Putin: Don’t take us back to 1917,https://www.cnn.com/2022/03/11/business/russia-potanin-putin-warning/index.html
2022-03-12,No diplomatic off-ramp in sight for Russia’s war in Ukraine,https://www.cnn.com/2022/03/11/politics/ukraine-russia-putin-diplomacy/index.html
2022-03-12,Even Deutsche Bank is getting out of Russia,https://www.cnn.com/2022/03/11/business/deutsche-bank-russia-exit/index.html
2022-03-12,Biden calls for suspending normal trade relations with Russia and will ban imports of vodka and seafood,https://www.cnn.com/2022/03/10/politics/russia-trade-status-us-g7-eu-biden/index.html
2022-03-12,Here’s what the ‘most favored nation’ status means — and why Russia still has it,https://www.cnn.com/2022/03/11/economy/biden-russia-most-favored-nation-status/index.html
2022-03-11,"Russia widens attack on Ukraine’s cities, striking western airfields and Dnipro",https://www.cnn.com/2022/03/11/europe/russia-invasion-ukraine-03-11-intl/index.html
2022-03-11,White House is briefing social media creators on Russia and Ukraine,https://www.cnn.com/2022/03/11/politics/social-media-ukraine-russia-biden-administration/index.html
2022-03-11,Decoding the language around Russia’s invasion of Ukraine,https://www.cnn.com/2022/03/11/europe/language-meaning-ukraine-russia-invasion-cmd-intl/index.html
2022-03-11,US officials eye Russian reliance on unsophisticated but brutal heavy weaponry in Ukraine,https://www.cnn.com/2022/03/11/politics/russia-ukraine-heavy-weaponry/index.html
2022-03-11,Putin has a pot of gold. Republicans and Democrats want to take it away,https://www.cnn.com/2022/03/11/business/russia-economy-sanctions-gold/index.html
2022-03-11,"In Moscow, McDonald’s packs up, radio falls silent and the brain drain begins",https://www.cnn.com/2022/03/11/opinions/moscow-mcdonalds-russia-global-brands-kolesnikov/index.html
2022-03-11,Europe sets 2027 deadline to end reliance on Russian oil and gas,https://www.cnn.com/2022/03/11/energy/europe-russia-energy-end-date/index.html
2022-03-11,Intelligence: Russia has taken to trying to jam NATO plane’s radar,https://www.cnn.com/2022/03/10/politics/nato-surveillance-flight-russia-belarus/index.html
2022-03-10,"Russia’s economy will be ‘devastated’ by sanctions and further sanctions are under consideration, Janet Yellen says",https://www.cnn.com/2022/03/10/economy/sanctions-russia-janet-yellen/index.html
2022-03-10,McDonald’s transformed Russia … now it’s abandoning the country,https://www.cnn.com/2022/03/10/business/mcdonalds-russia-history/index.html
2022-03-10,Fact check: Pro-Russia social media accounts spread false claims that old videos show Ukrainian ‘crisis actors’,https://www.cnn.com/2022/03/10/politics/fact-check-ukraine-not-actually-crisis-actor-fakes/index.html
2022-03-10,China’s promotion of Russian disinformation indicates where its loyalties lie,https://www.cnn.com/2022/03/10/china/china-russia-disinformation-campaign-ukraine-intl-dst-hnk/index.html
2022-03-10,How the US is trying to help Ukraine without triggering a wider war with Russia,https://www.cnn.com/2022/03/09/politics/us-poland-jets-russia/index.html
2022-03-10,Europe’s populists are rushing to distance themselves from Vladimir Putin,https://www.cnn.com/2022/03/10/europe/putin-loses-his-european-friends-intl-cmd/index.html
2022-03-10,Russian former F1 driver Nikita Mazepin and father Dmitry included on EU sanctions list,https://www.cnn.com/2022/03/10/motorsport/nikita-mazepin-father-dmitry-sanctioned-by-eu-spt-intl/index.html
2022-03-10,Rio Tinto slashes ties with Russian businesses over Ukraine war,https://www.cnn.com/2022/03/10/business/rio-tinto-russia/index.html
2022-03-10,Two weeks of war have revealed cracks in Putin’s master plan for Ukraine,https://www.cnn.com/2022/03/10/europe/russia-military-ukraine-analysis-lister-intl-cmd/index.html
2022-03-10,Vladimir Putin: The world of sport has shunned the Russian president. So what?,https://www.cnn.com/2022/03/10/sport/ukraine-russia-putin-sports-sanctions-intl-spt/index.html
2022-03-10,Analysis: Russia and QAnon have the same false conspiracy theory about Ukraine,https://www.cnn.com/2022/03/09/media/biolab-ukraine-russia-qanon-false-conspiracy-theory/index.html
2022-03-10,What keeps China from stopping Russia’s war,https://www.cnn.com/2022/03/09/opinions/china-russia-war-against-ukraine-johnson/index.html
2022-03-10,"Russia’s bombing of maternity and children’s hospital an ‘atrocity,’ Zelensky says",https://www.cnn.com/2022/03/09/europe/russia-invasion-ukraine-evacuations-03-09-intl/index.html
2022-03-10,"As Ukrainians contend with Russia’s unprovoked invasion, Covid-19 is complicating the picture",https://www.cnn.com/2022/03/09/world/coronavirus-newsletter-intl-09-02-22/index.html
2022-03-10,"Russia admits conscripts have been fighting in Ukraine, despite Putin’s previous denials",https://www.cnn.com/2022/03/09/europe/russia-conscripts-fighting-ukraine-intl/index.html
2022-03-09,WarnerMedia and Discovery join the stampede of businesses leaving Russia,https://www.cnn.com/2022/03/09/media/warnermedia-discovery-russia/index.html
2022-03-09,"For big American banks, Powell matters more than Putin",https://www.cnn.com/2022/03/09/investing/banks-interest-rates-fed-russia/index.html
2022-03-09,Former NASA astronaut Scott Kelly and Russian space chief engage in Twitter fight,https://www.cnn.com/2022/03/07/world/scott-kelly-rogozin-roscomos-twitter-russia-ukraine-scn/index.html
2022-03-09,"The world may be facing one of the largest energy shocks ever, Goldman Sachs says",https://www.cnn.com/2022/03/09/business/russia-gas-prices-oil/index.html
2022-03-09,Russia’s invasion of Ukraine puts Israel in a tricky spot,https://www.cnn.com/2022/03/09/middleeast/mideast-summary-03-09-2022-intl/index.html
2022-03-09,Russian-American charged with acting as illegal Russian agent in the US,https://www.cnn.com/2022/03/08/politics/elena-branson-russian-american-spy-charged/index.html
2022-03-09,Russian nationals ‘stranded’ in Thailand amid flight sanctions,https://www.cnn.com/travel/article/russians-in-thailand-flight-sanctions/index.html
2022-03-09,Blinken says Russia continues to be engaged in efforts to salvage Iran nuclear deal,https://www.cnn.com/2022/03/08/politics/blinken-jcpoa-russia-comments-estonia/index.html
2022-03-09,"Kyiv has transformed into a fortress, with its residents determined to defend it",https://www.cnn.com/2022/03/08/europe/kyiv-defense-ukraine-russia-intl-cmd/index.html
2022-03-08,US spy chiefs say Putin is likely to escalate in Ukraine with no concern for civilian casualties,https://www.cnn.com/2022/03/08/politics/russia-ukraine-us-intelligence/index.html
2022-03-08,The West closes in on Russia’s last lifeline,https://www.cnn.com/2022/03/08/economy/oil-gas-sanctions-russia-ukraine/index.html
2022-03-08,Biden announces ban on Russian energy imports,https://www.cnn.com/2022/03/08/politics/russian-energy-import-ban/index.html
2022-03-08,Europe plans to slash Russian gas imports by 66% this year,https://www.cnn.com/2022/03/08/energy/gas-russia-europe/index.html
2022-03-08,Biden turns to countries he once sought to avoid to find help shutting off Russia’s oil money,https://www.cnn.com/2022/03/08/politics/joe-biden-saudi-arabia-venezuela-iran-russia-oil/index.html
2022-03-08,"Xi says China is willing to play role in mediating Ukraine crisis, in call with European leaders",https://www.cnn.com/2022/03/08/asia/china-russia-invasion-xi-macron-scholz-intl/index.html
2022-03-08,Why Putin will regret launching this war,https://www.cnn.com/2022/03/06/opinions/bergen-mike-repass-putin-invasion/index.html
2022-03-08,Russian tanks emblazoned with ‘Z’ were first spotted on Ukraine’s border. Here’s how the letter became a pro-war symbol,https://www.cnn.com/2022/03/07/europe/russia-z-symbol-ukraine-war-cmd-intl/index.html
2022-03-08,The digital Iron Curtain: How Russia’s internet could soon start to look a lot like China’s,https://www.cnn.com/2022/03/07/tech/russia-internet-facebook-block-iron-curtain/index.html
2022-03-08,Shell won’t buy any more Russian oil and gas,https://www.cnn.com/2022/03/08/energy/shell-russia-oil-ban/index.html
2022-03-08,Putin’s clumsy military campaign in southern Ukraine makes little sense,https://www.cnn.com/2022/03/07/europe/russia-southern-ukraine-military-analysis-intl/index.html
2022-03-08,Russia warns oil price will hit $300 if West bans imports,https://www.cnn.com/2022/03/08/business/oil-price-russia-warning/index.html
2022-03-08,"March 7, 2022 Russia-Ukraine news",https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-07-22/index.html
2022-03-08,‘He said he was going towards Kyiv.’ Russian families turn to Ukrainian hotline in desperate search for lost soldiers,https://www.cnn.com/2022/03/07/europe/ukraine-hotline-russian-soldiers-intl-cmd/index.html
2022-03-08,Ukraine slams Moscow’s offer to evacuate civilians to Russia and Belarus as ‘immoral’,https://www.cnn.com/2022/03/07/europe/russia-invasion-ukraine-03-07-intl/index.html
2022-03-08,Putin’s autocratic vision is for a ‘Russian World’,https://www.cnn.com/2022/03/07/politics/putin-totalitarianism-russia-ukraine-what-matters/index.html
2022-03-08,Congress will draft legislation suspending trade relations with Russia and banning energy imports,https://www.cnn.com/2022/03/07/politics/congress-reaction-russia-imports/index.html
2022-03-07,WeWork says it is finalizing plans to divest its Russia operations,https://www.cnn.com/2022/03/07/tech/wework-russia/index.html
2022-03-07,Iran’s ally Russia may spoil nuclear talks to keep oil price high,https://www.cnn.com/2022/03/07/business/mideast-summary-07-03-2022-intl/index.html
2022-03-07,Putin is wreaking carnage in Ukraine and no one can stop him,https://www.cnn.com/2022/03/07/politics/vladimir-putin-ukraine-carnage-analysis/index.html
2022-03-07,Netflix quits Russia and TikTok won’t allow new posts,https://www.cnn.com/2022/03/07/tech/netflix-tiktok-russia/index.html
2022-03-07,What happened in Russia’s Ukraine invasion over the weekend,https://www.cnn.com/2022/03/07/europe/ukraine-russia-weekend-summary-intl/index.html
2022-03-07,‘A family died… in front of my eyes’: Civilians killed as Russian military strike hits evacuation route in Kyiv suburb,https://www.cnn.com/2022/03/06/europe/ukraine-russia-invasion-sunday-intl-hnk/index.html
2022-03-07,The Russian Tea Room in New York City suffers as Ukraine invasion escalates,https://www.cnn.com/2022/03/05/business/russian-tea-room-ukraine-invasion/index.html
2022-03-07,These are the sports that Russia has been suspended from,https://www.cnn.com/2022/03/01/sport/sports-russia-banned-from-football-rugby-spt-intl/index.html
2022-03-07,Russia’s attack on Ukraine reveals political fault lines in Asia,https://www.cnn.com/2022/03/07/asia/china-india-ukraine-reaction-intl-hnk-dst/index.html
2022-03-07,US officials identify 3 areas where US may take action soon on Ukraine,https://www.cnn.com/2022/03/06/politics/us-officials-action-ukraine/index.html
2022-03-07,"Despite Russia’s restrictions on the press, ‘time is on the side of liberty,’ Radio Free Europe CEO says",https://www.cnn.com/2022/03/06/media/russia-ukraine-press-reliable-sources/index.html
2022-03-07,Trump must think Russia’s invasion of Ukraine is a joke,https://www.cnn.com/2022/03/06/opinions/trump-russia-ukraine-rnc-obeidallah/index.html
2022-03-06,American Express suspends operations in Russia and Belarus,https://www.cnn.com/2022/03/06/business/american-express-russia/index.html
2022-03-06,Blinken says US has seen reports of Russian abuses in Ukraine that ‘would constitute a war crime’,https://www.cnn.com/2022/03/06/politics/russia-ukraine-antony-blinken-cnntv/index.html
2022-03-06,Defiance and disobedience are flourishing in Russian-held Ukraine,https://www.cnn.com/2022/03/06/europe/civil-disobedience-ukraine-russian-occupation-cmd-intl/index.html
2022-03-06,Trump has been on Putin’s side in Ukraine’s long struggle against Russian aggression,https://www.cnn.com/2022/03/06/politics/trump-putin-ukraine/index.html
